"UID_ANONYM_COVID","coco7_q02mod","coco7_Q214","coco7_q04","coco7_Q215","coco7_Q216","coco7_q09","coco7_q16","coco7_q17","coco7_q18","coco7_q19","coco7_q20","coco7_q21","coco7_q22","coco7_q23","coco7_q24mod_1","coco7_q24mod_2","coco7_q24mod_3","coco7_q24mod_4","coco7_q24mod_5","coco7_q24mod_6","coco7_q24mod_7","coco7_q24mod_8","coco7_q25","coco7_q32mod","coco7_q37_recod","coco7_q38","coco7_q40","coco7_q32CONJOINT","coco7_q133_recod","coco7_q134mod","coco7_q47mod","coco7_q52_1","coco7_q52_2","coco7_q52_3","coco7_q52_4","coco7_q119120_1","coco7_q119120_2","coco7_q119120_3","coco7_q119120_4","coco7_q119120_5","coco7_q119120_6","coco7_q119120_7","coco7_q119120_8","coco7_q119120_9","coco7_Q217","coco7_q54_1","coco7_q54_2","coco7_q54_3","coco7_q54_4","coco7_q54_5","coco7_q54_6","coco7_q54_7","coco7_q54_8","coco7_q54_bis_1","coco7_q54_bis_2","coco7_q54_bis_3","coco7_q54_bis_4","coco7_q54_bis_5","coco7_q54_bis_6","coco7_q54_bis_7","coco7_q59_1","coco7_q59_2","coco7_q59_3","coco7_q59_4","coco7_q59_5","coco7_q59_6","coco7_q59_7","coco7_q59_8","coco7_q59_9","coco7_q60_1","coco7_q60_2","coco7_q60_3","coco7_q60_4","coco7_q60_5","coco7_q60_6","coco7_q61_10","coco7_q61_11","coco7_q61_12","coco7_q61_13","coco7_q61_14","coco7_q61_15","coco7_q62mod","coco7_q63mod","coco7_q64mod","coco7_Q218_CORR","coco7_q113mod","coco7_q114mod","coco7_q67","coco7_q79","coco7_q68","coco7_q97","coco7_q71","coco7_q72","coco7_q73","coco7_q74","coco7_q77","coco7_Q219","coco7_Q220","coco7_Q221","POIDS_INIT","PDSPLT_INIT","cal_SEXE","cal_NAT","cal_AGE1","cal_AGE2","cal_DIPL","cal_ZEAT","POIDS_coco7","PDSPLT_coco7","eayy_A1","eayy_A2A_rec","eayy_A3_rec","eayy_A3B_rec","eayy_A3C_rec","eayy_A3D","eayy_A3E_rec","eayy_A4","eayy_A5","eayy_A5A","eayy_A5C","eayy_A5C_rec","eayy_B1","eayy_B10A","eayy_B10AA","eayy_B10ACJT","eayy_B11","eayy_B11CJT","eayy_B18_rec","eayy_B18C","eayy_B18CCJT","eayy_B18CJT_rec","eayy_B1A","eayy_B1ACJT","eayy_B1B","eayy_B1BCJT","eayy_B1CJT","eayy_B2_rec","eayy_B25","eayy_B2CJT_rec","eayy_B4_rec","eayy_B4CJT_rec","eayy_B5_rec","eayy_B5A","eayy_B5B_rec","eayy_B5C","eayy_B6A_rec","eayy_B6B_rec","eayy_B7B_rec","eayy_B8_rec","eayy_B9_rec","eayy_C1_rec","eayy_C1JEU","eayy_C8","eayy_C8A_rec","eayy_C8B_rec","eayy_D1_rec","eayy_D1A","eayy_D2","eayy_D3","eayy_D4_rec","eayy_D5_rec","eayy_D6","eayy_D7_1","eayy_D7_10","eayy_D7_2","eayy_D7_3","eayy_D7_4","eayy_D7_5","eayy_D7_6","eayy_D7_7","eayy_D7_8","eayy_D7_9","eayy_E1A","eayy_E1B","eayy_E1C","eayy_E1D","eayy_E1E","eayy_E1F","eayy_E1G","eayy_E1H","eayy_E1I","eayy_E1J","eayy_E2A_rec","eayy_E2AUC","eayy_E2AUC_SOURCE","eayy_E3A","eayy_E3B","eayy_E3C","eayy_E3D","eayy_E3E","eayy_E4","eayy_E5","eayy_E5A","eayy_E5B_1","eayy_E5B_2","eayy_E5B_3","eayy_E5B_4","eayy_E5B_5","eayy_E5B_6","eayy_E5B_7","eayy_E5B_8","eayy_E5B_9","eayy_F1_rec","eayy_F3","eayy_F4","eayy_F5","eayy_F6_rec","eayy_F7","eayy_F8","eayy_G1","eayy_G2","eayy_G3A","eayy_G3B","eayy_G3C","eayy_G4","eayy_G5","eayy_G6_1","eayy_G6_2","eayy_G6_3","eayy_G6_4","eayy_H1A","eayy_H2","eayy_H4","eayy_I1","eayy_I8","eayy_J1","eayy_K3","eayy_PCS18","eayy_PCS6","eayy_PCS6CJT","eayy_TYPMEN5","eayy_VAGUE_doc"
730,3,2,1,2,5,3,5,5,1,5,1,3,1,2,1,2,2,2,2,2,2,6666,1,1,6,1,1,1,6,1,3,4,4,3,4,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,9,3,7,2,2,1,4,3,1,1,4,4,3,3,6,3,1,6,4,3,2,3,3,1,2,4,3,2,2,4,2,2,3,2,3,3,0.4473663,"NA",1,1,3,3,3,5,0.487518072,"NA",1,9,1,1,6,2,6,3,1,3,2,2,1,6,6,6,6,6,10,4,3,9,6,6,1,1,1,9,6,5,2,6,6,6,6,66,66,66,1,6,5,2,1,2,6,6,2,6,66,1,5,5,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,11,8,1,1,1,1,1,1,2,5,2,6,6,6,6,6,6,6,6,6,2,3,3,1,1,2,1,4,3,2,3,1,1,2,2,2,2,1,2,1,1,2,3,2,1,10,1,6,3,2019
1042,4,2,1,2,3,3,5,5,1,3,2,4,1,4,1,1,2,2,2,2,2,6666,1,1,6,1,1,1,6,1,4,5,5,5,5,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,1,6,1,7,2,2,4,3,3,2,4,4,4,3,3,6,6,6,3,1,2,10,3,3,1,2,10,3,1,4,4,4,4,4,4,1,2,0.368065808,"NA",2,1,3,3,4,2,0.36853265,"NA",2,9,1,1,6,2,6,4,1,1,2,6,1,6,6,6,6,6,11,5,5,11,6,6,1,1,1,5,1,9,6,2,2,2,3,3,5,66,11,2,6,4,3,1,2,3,1,6,66,1,8,4,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,13,10,1,1,2,1,2,1,2,5,2,6,6,6,6,6,6,6,6,6,1,4,3,1,2,2,1,2,4,3,2,2,2,2,2,2,2,1,2,1,1,2,7,1,3,32,3,3,4,2019
750,3,1,2,2,2,3,3,3,2,3,2,3,1,3,1,1,2,2,2,2,2,6666,4,1,6,1,1,1,4,6666,4,5,5,4,4,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,8,2,1,2,3,2,1,3,4,3,6,3,3,4,6,6,4,3,8,2,1,1,2,10,3,1,2,2,2,2,3,1,4,4,0.730721593,"NA",2,1,4,4,2,5,0.707794297,"NA",2,9,1,1,6,2,6,4,1,1,2,7,1,6,6,6,6,6,7,2,2,6,6,6,1,1,1,1,2,5,6,6,2,2,3,4,66,5,11,6,6,1,1,1,2,1,1,6,66,1,5,5,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,9,1,1,2,2,2,2,2,4,2,6,6,6,6,6,6,6,6,6,2,3,3,2,3,2,2,1,5,2,2,2,4,2,2,2,1,2,1,1,2,2,10,3,1,51,5,6,1,2019
289,2,2,1,1,3,3,5,5,2,4,2,3,1,2,1,2,2,2,2,2,2,6666,1,6,6666,6666,6666,6,6666,6666,4,5,5,4,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,9,1,9,1,9,9,9,1,9,2,3,2,2,4,3,3,3,6,4,3,6,3,3,6,2,3,3,1,5,1,2,3,3,3,3,2,1,4,4,1.452015952,"NA",1,1,6,6,3,5,0.866768243,"NA",1,13,1,1,6,2,6,4,1,1,2,7,6,6,6,6,1,1,7,2,2,6,2,2,2,2,6,5,6,1,6,6,6,6,6,66,5,66,7,3,6,2,1,1,2,1,1,6,66,1,6,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,12,10,1,1,1,1,1,1,1,5,2,6,6,6,6,6,6,6,6,6,2,3,4,1,1,1,2,2,2,3,5,2,1,2,2,2,1,2,1,2,1,2,7,2,2,36,3,5,3,2019
385,3,3,3,1,3,3,3,3,2,3,3,1,1,2,1,2,2,2,2,2,2,6666,3,1,1,6666,6666,1,6,3,4,5,3,4,3,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,7,2,7,2,3,4,2,1,3,1,4,4,1,4,6,6,4,6,2,3,3,3,4,3,1,5,4,2,4,4,4,3,4,1,3,3,1.016447829,"NA",1,1,5,5,4,1,0.588121534,"NA",1,11,1,1,6,2,6,4,1,1,2,7,1,6,6,6,6,6,11,5,5,11,6,6,1,1,1,1,2,1,6,6,1,1,6,66,66,6,8,6,6,2,1,1,1,1,1,6,66,1,5,5,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,13,10,1,1,1,1,2,2,2,3,2,6,6,6,6,6,6,6,6,6,1,2,2,2,1,2,1,1,2,3,3,2,1,1,2,1,1,1,1,2,1,2,2,3,5,32,3,3,3,2019
1257,3,1,2,1,3,3,4,5,2,4,2,2,1,3,1,1,2,2,2,1,2,6666,2,6,6666,6666,6666,6,6666,6666,1,5,5,5,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,5,4,3,2,2,4,4,3,6,6,3,6,6,2,3,7,3,3,2,2,5,2,2,3,3,3,3,3,1,3,3,0.675585727,"NA",1,1,5,5,4,2,0.443169928,"NA",1,13,1,1,6,2,6,4,1,1,2,7,6,6,6,2,1,6,11,5,2,6,2,2,2,2,3,5,6,6,6,6,6,6,6,66,4,66,8,3,6,1,1,1,3,2,2,6,66,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,12,10,1,1,2,2,2,1,2,4,2,6,6,6,6,6,6,6,6,6,3,1,3,2,3,2,2,2,5,1,1,1,2,2,2,2,2,1,1,1,1,1,2,3,3,61,6,5,1,2019
1050,3,3,2,1,4,3,3,4,2,5,2,3,1,2,1,2,2,2,2,2,2,6666,1,6,6666,6666,6666,6,6666,6666,4,5,4,5,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,3,7,3,3,4,3,3,1,3,4,4,3,6,6,6,6,4,4,2,8,3,3,2,2,3,3,2,4,4,1,1,3,2,2,3,0.434031138,"NA",1,1,5,5,4,5,0.262814844,"NA",1,13,1,1,6,2,6,4,1,1,2,7,6,6,6,6,6,1,11,5,4,10,1,2,1,2,6,9,6,5,1,6,6,6,6,66,66,66,10,6,6,2,1,1,2,1,1,6,66,1,6,5,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,12,9,1,1,1,1,2,2,2,4,1,2,2,2,2,2,2,2,2,1,1,2,3,2,3,2,1,2,5,3,1,2,2,2,2,2,1,2,2,2,1,1,3,3,1,31,3,4,3,2019
767,2,2,1,2,4,3,4,5,2,5,2,3,1,2,1,2,2,2,2,2,2,6666,1,6,6666,6666,6666,6,6666,6666,4,5,4,5,5,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,4,4,3,7,2,1,2,3,2,1,3,4,3,3,3,6,4,6,4,2,3,6,3,2,2,1,6,2,2,3,2,2,2,2,2,3,4,0.519027097,"NA",2,1,5,5,4,2,0.290735205,"NA",2,13,1,1,6,2,6,4,1,1,2,7,6,6,6,6,1,1,11,5,5,11,2,2,2,2,6,3,6,3,6,6,6,6,6,66,66,6,10,6,6,1,1,1,2,1,1,6,66,1,7,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,13,10,1,1,1,1,2,2,1,5,2,6,6,6,6,6,6,6,6,6,2,3,3,1,2,1,1,4,4,4,3,3,3,2,2,2,1,2,2,1,1,2,3,2,3,32,3,3,1,2019
379,4,2,2,2,3,3,3,5,2,4,2,3,1,3,1,1,2,2,2,2,1,6666,3,1,6,3,6666,1,6,3,4,4,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,5,1,7,1,7,3,2,3,3,3,3,3,4,4,3,6,6,3,6,6,1,3,3,4,3,2,1,5,4,1,4,4,3,3,2,4,2,2,0.485548291,"NA",2,1,2,2,4,2,0.722881428,"NA",2,6,1,1,6,2,6,2,1,2,2,2,1,6,6,6,6,6,11,5,5,11,6,6,1,1,1,5,2,5,6,6,1,1,6,66,3,66,8,2,6,2,1,2,6,6,3,2,4,1,5,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,11,7,1,1,1,1,2,2,2,3,2,6,6,6,6,6,6,6,6,6,1,2,3,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,3,36,3,4,3,2019
348,2,1,2,2,1,3,3,4,2,4,2,3,1,3,2,1,2,2,2,2,2,6666,3,1,6,1,1,6666,6666,6666,5,2,3,5,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,5,2,8,2,6,2,3,4,3,3,4,3,4,4,3,6,3,3,3,6,4,3,3,4,6,1,2,8,3,1,2,4,2,3,2,1,4,3,0.477747498,"NA",2,1,3,3,4,1,0.421930663,"NA",2,8,1,1,6,2,6,5,2,3,2,2,1,6,6,6,6,6,11,5,6,66,6,6,1,6,66,5,2,66,6,6,1,1,6,66,5,66,10,3,6,3,3,1,2,3,2,6,66,2,4,2,5,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,10,6,1,1,2,1,2,2,2,4,2,6,6,6,6,6,6,6,6,6,2,3,3,2,3,2,2,2,1,3,2,2,4,2,2,2,1,2,2,1,2,4,5,3,5,31,3,666,2,2019
479,3,1,2,2,3,3,5,5,1,5,2,4,1,3,1,1,2,2,2,2,2,6666,1,1,6,1,2,6,6666,6666,4,5,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,7,2,5,3,3,3,2,2,4,4,6,6,6,4,1,6,4,2,7,2,5,1,2,0,4,3,2,1,4,1,3,2,2,4,0.958908918,"NA",2,1,4,4,2,6,0.773283178,"NA",2,11,1,1,6,2,6,4,1,1,2,7,1,6,6,6,6,6,7,2,1,1,6,6,1,1,1,5,2,5,6,6,1,2,3,1,6,66,6,3,6,2,1,2,6,6,1,6,66,1,7,4,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,10,6,1,1,1,2,2,2,1,4,2,6,6,6,6,6,6,6,6,6,2,2,4,2,1,1,1,1,4,2,2,2,4,2,2,2,1,2,1,1,1,4,5,2,4,54,5,6,3,2019
707,3,1,2,1,2,3,5,5,2,5,2,4,1,4,1,1,2,2,2,2,1,6666,2,1,6,1,1,1,6,1,2,5,5,5,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,6,1,7,1,7,5,1,5,3,1,2,2,4,4,3,4,6,6,6,6,4,3,3,3,3,4,1,6,2,2,2,3,3,2,3,1,3,4,0.818712362,"NA",2,1,3,3,3,5,0.761862463,"NA",2,7,1,1,6,2,6,4,1,1,2,6,1,6,6,6,6,6,10,4,4,10,6,6,1,1,1,5,2,5,6,6,1,2,1,5,6,66,11,4,6,4,3,1,2,3,2,6,66,1,8,4,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,11,6,2,1,1,1,1,1,2,4,2,6,6,6,6,6,6,6,6,6,2,1,3,1,2,2,2,2,5,2,1,2,1,2,2,2,1,2,1,2,1,3,7,2,5,55,5,4,4,2019
570,3,2,2,2,3,3,4,4,2,4,2,3,1,1,6666,6666,6666,6666,6666,2,2,1,6666,6,6666,6666,6666,6666,6666,6666,4,3,5,5,3,1,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,4,1,6,1,5,1,3,3,5,3,1,1,3,1,3,3,3,3,6,3,3,2,2,6,3,3,1,1,3,2,2,2,3,2,2,2,2,3,4,1.210388579,"NA",1,1,5,5,1,6,1.118229878,"NA",1,13,1,1,6,2,6,5,3,6,6,66,6,6,6,6,1,6,5,1,6,66,2,6,2,6,66,1,6,66,6,6,6,6,6,66,66,5,2,6,6,1,1,2,6,6,3,1,5,1,3,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,7,5,1,1,2,1,2,2,2,3,2,6,6,6,6,6,6,6,6,6,2,2,3,2,2,1,2,2,2,4,1,2,2,2,1,2,2,2,1,3,1,2,4,2,2,41,4,666,1,2019
880,3,1,2,2,2,3,3,5,2,5,2,3,1,4,1,1,2,2,2,2,2,6666,3,1,6,1,1,1,6,1,3,4,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,7,2,1,2,1,2,3,2,4,1,4,4,6,3,3,6,6,6,2,3,6,3,3,3,2,7,2,1,2,3,4,2,3,2,2,3,1.042972322,"NA",1,1,3,3,3,5,1.136580595,"NA",1,8,1,1,6,2,6,4,1,1,2,6,1,6,6,6,6,6,9,3,3,9,6,6,1,1,1,5,1,9,6,2,1,1,6,66,2,66,1,4,6,4,3,2,6,6,3,2,4,1,3,3,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,10,4,2,2,1,2,2,2,2,4,2,6,6,6,6,6,6,6,6,6,3,2,3,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,5,2,1,61,6,5,4,2019
1067,2,3,2,2,3,3,5,5,1,5,2,4,1,1,6666,6666,6666,6666,6666,2,2,1,6666,1,2,6666,6666,6666,6666,6666,2,4,1,4,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,7,2,2,5,3,1,1,4,4,4,6,6,6,6,6,6,1,3,0,3,2,3,2,5,2,2,2,2,3,3,3,1,4,3,0.47987254,"NA",2,2,4,4,3,2,0.525001809,"NA",2,10,2,1,6,2,6,1,3,6,6,66,1,6,6,6,6,6,10,4,6,66,6,6,1,6,66,1,2,66,6,6,1,1,6,66,66,6,11,6,6,1,1,2,6,6,2,6,66,1,5,4,5,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,9,1,1,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,1,1,2,4,2,1,2,1,2,3,2,2,3,1,1,2,2,1,2,1,1,2,2,5,3,1,32,3,666,1,2019
1536,2,1,3,1,2,3,2,3,3,4,2,3,1,2,1,2,2,2,2,2,2,6666,3,1,1,6666,6666,1,6,1,4,5,4,3,4,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,5,1,6,9,9,9,9,2,3,3,4,3,3,2,6,6,6,4,3,4,3,7,4,3,1,2,10,2,2,1,3,1,3,4,1,4,4,1.26196615,"NA",1,1,2,2,3,6,1.702414812,"NA",1,6,1,1,6,2,6,4,1,1,2,4,1,6,6,3,6,6,9,3,4,10,6,2,1,2,3,3,2,5,6,6,1,1,6,66,66,2,3,6,6,2,1,2,6,6,1,6,66,1,5,3,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,9,5,1,1,2,2,2,2,2,5,1,1,2,2,2,2,2,2,2,2,1,4,4,2,1,2,1,3,2,5,2,2,5,1,2,2,1,2,1,1,2,1,7,2,4,51,5,5,3,2019
1650,2,2,1,2,5,3,3,5,2,5,2,3,1,1,6666,6666,6666,6666,6666,2,1,2,6666,6,6666,6666,6666,6666,6666,6666,3,5,5,5,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,8,2,1,1,2,1,1,3,1,1,6,6,6,6,6,6,2,3,5,3,3,2,2,5,1,2,1,4,4,4,2,2,3,3,0.255472228,"NA",2,1,6,6,4,6,0.107682124,"NA",2,14,1,1,6,2,6,5,3,6,6,66,6,6,6,6,1,6,11,5,6,66,2,6,2,6,66,1,6,66,6,6,6,6,6,66,66,5,9,6,6,1,1,1,2,1,3,2,4,1,6,3,1,9,9,9,9,9,9,9,9,9,9,2,2,2,1,2,2,2,2,2,2,10,9,1,1,1,2,2,2,2,4,2,6,6,6,6,6,6,6,6,6,3,2,3,1,1,1,2,4,4,1,2,1,1,2,2,1,1,2,1,4,1,2,7,2,2,41,4,666,1,2019
1310,3,2,2,2,4,3,3,5,2,5,2,3,4,2,1,2,2,2,2,2,2,6666,1,1,6,3,6666,1,6,3,4,4,3,5,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,8,2,7,5,2,3,3,2,3,4,3,3,3,1,6,1,1,6,3,3,2,4,5,2,1,0,3,2,3,4,4,1,1,2,4,4,1.029236227,"NA",1,2,2,2,4,1,1.956863208,"NA",1,6,2,3,6,2,6,1,3,6,6,66,1,6,6,6,6,6,11,5,6,66,6,6,1,6,66,5,2,66,6,6,1,1,6,66,5,66,7,4,6,1,1,2,6,6,3,2,4,2,2,3,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,11,10,1,1,1,2,2,1,2,4,2,6,6,6,6,6,6,6,6,6,2,3,2,1,4,2,1,1,2,2,2,2,5,1,2,2,2,1,1,2,2,2,6,1,1,36,3,666,1,2019
636,3,2,2,1,3,3,5,5,1,5,1,3,1,2,1,2,2,2,2,2,2,6666,1,6,6666,6666,6666,6,6666,6666,4,5,5,5,5,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,7,3,1,4,3,2,2,2,4,4,3,3,6,6,1,6,2,3,3,4,3,4,2,5,4,2,2,4,4,3,2,1,3,1,1.367755453,"NA",1,1,5,5,2,8,1.157627414,"NA",1,12,1,1,6,2,6,4,1,1,2,7,6,6,6,6,1,1,9,3,2,6,2,2,2,2,6,5,6,5,6,6,6,6,6,66,4,66,4,4,6,1,1,1,1,1,1,6,66,1,5,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,10,9,1,1,2,1,2,2,2,4,1,2,2,2,2,2,2,2,2,1,1,1,3,2,3,2,1,2,4,2,1,1,2,2,2,2,1,2,2,1,1,2,10,2,1,48,4,5,1,2019
939,4,1,2,2,3,3,4,5,2,5,2,3,1,2,2,1,2,2,2,2,2,6666,2,6,6666,6666,6666,6666,6666,6666,5,5,3,3,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,7,2,3,6,3,2,2,4,4,4,1,2,6,4,6,4,1,2,6,3,3,3,2,7,4,1,3,3,2,1,2,2,1,3,0.884360579,"NA",1,1,5,5,2,8,0.748496412,"NA",1,12,1,1,6,2,6,4,3,6,6,66,6,6,6,6,1,6,7,2,6,66,2,6,2,6,66,4,6,66,6,6,6,6,6,66,66,3,6,6,6,2,1,2,6,6,1,6,66,2,3,5,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,3,9,5,1,1,1,1,2,2,1,3,2,6,6,6,6,6,6,6,6,6,1,2,3,2,1,2,2,2,3,5,4,3,4,2,2,2,1,2,1,1,1,1,2,3,5,54,5,666,2,2019
682,2,2,3,2,2,3,2,3,3,3,3,3,1,2,1,2,2,2,2,2,2,6666,3,1,6,1,1,1,6,1,4,3,3,5,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,7,1,7,2,2,1,3,1,3,3,4,4,1,4,6,1,1,5,4,2,7,1,5,1,1,2,2,3,4,4,4,4,2,2,4,4,0.482284061,"NA",2,1,1,2,4,7,0.866450407,"NA",2,5,1,1,6,2,6,1,2,3,1,1,1,6,6,6,6,6,10,4,6,66,6,6,1,6,66,5,2,66,6,6,1,1,6,66,6,66,11,3,6,4,1,2,6,6,3,2,4,1,6,1,5,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,1,1,1,1,2,2,2,2,4,2,6,6,6,6,6,6,6,6,6,1,3,3,1,2,2,1,4,2,3,3,2,1,2,2,2,2,1,2,1,2,2,2,2,3,41,4,666,5,2019
185,3,1,3,1,2,3,4,5,2,5,3,2,1,2,1,2,2,2,2,2,2,6666,1,6,6666,6666,6666,6,6666,6666,2,5,5,4,3,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,3,3,4,3,4,3,2,4,4,3,4,5,6,6,6,1,2,7,3,1,3,2,7,2,1,2,3,2,2,3,1,4,4,0.972215488,"NA",1,2,6,6,3,8,0.840018607,"NA",1,14,2,1,6,2,6,5,1,3,2,4,6,6,6,6,1,1,9,3,2,6,2,2,2,2,6,5,6,1,6,6,6,6,6,66,5,66,7,4,6,2,1,1,2,1,1,6,66,1,5,3,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,11,8,1,1,1,1,1,2,1,4,2,6,6,6,6,6,6,6,6,6,4,2,3,2,3,2,2,1,2,3,1,2,1,2,2,2,1,2,1,1,1,1,6,2,3,36,3,4,3,2019
455,3,1,3,1,1,2,2,4,3,5,3,2,1,2,2,1,2,2,2,2,1,6666,3,8,6666,6666,6666,6666,6666,6666,5,5,5,5,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,5,9,9,1,2,6,2,3,5,3,2,3,3,3,3,6,6,2,6,3,1,3,2,0,5,4,2,2,0,4,2,2,1,4,2,3,1,4,4,0.580966932,"NA",2,1,3,3,3,8,0.632929065,"NA",2,9,1,1,6,2,6,1,3,6,6,66,8,3,6,6,1,6,10,4,6,66,2,6,2,6,66,1,6,66,6,6,6,6,6,66,66,5,6,6,6,2,2,1,1,2,3,2,4,2,2,3,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,5,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,3,1,1,10,3,5,41,4,666,2,2019
175,4,3,3,2,5,3,3,5,3,3,3,3,1,1,6666,6666,6666,6666,6666,2,2,1,6666,8,6666,6666,6666,6666,6666,6666,3,5,5,5,5,1,2,2,1,2,2,2,2,2,9999,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,2,2,3,9,2,2,2,2,2,2,4,4,4,6,3,6,6,3,6,4,2,8,3,3,9999,1,8,4,1,3,4,9999,9999,9999,9999,1,2,0.635919488,"NA",2,1,4,4,3,5,0.519445337,"NA",2,11,1,1,6,2,6,7,3,6,6,66,1,6,6,6,6,6,10,4,6,66,6,6,1,6,66,6,2,66,6,6,1,2,5,2,6,66,3,1,6,1,1,2,6,6,3,1,5,2,2,3,4,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,3,2,1,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,1,4,4,1,2,2,2,1,2,4,3,3,3,1,2,1,1,2,2,2,1,3,3,4,2,56,5,666,1,2019
